Timestamp,Value
5.423218588,-513
5.430911337,-194
5.438604086,-52
5.446296835,-140
5.453989584,-110
5.461682333,-47
5.469375082,-63
5.477067831,-63
5.484760580,-36
5.492453329,-29
5.500146078,-22
5.507838827,0
5.515531576,15
5.523224325,24
5.530917074,36
5.538609823,54
5.546302572,72
5.553995321,92
5.561688070,113
5.569380819,133
5.577073568,156
5.584766317,183
5.592459066,203
5.600151815,208
5.607844564,194
5.615537313,178
5.623230776,160
5.630924257,135
5.638617739,113
5.646311220,83
5.654004702,36
5.661698183,-9
5.669391665,-52
5.677085146,-90
5.684778628,-115
5.692472109,-128
5.700165591,-135
5.707859072,-135
5.715552553,-135
5.723246035,-126
5.730939516,-113
5.738632998,-99
5.746326479,-95
5.754019961,-92
5.761713442,-88
5.769406924,-83
5.777100405,-74
5.784793886,-65
5.792487368,-70
5.800180849,-74
5.807874331,-76
5.815567812,-79
5.823261294,-76
5.830954775,-72
5.838648257,-72
5.846341738,-72
5.854035219,-74
5.861728701,-67
5.869422182,-56
5.877115664,-49
5.884809145,-52
5.892502627,-54
5.900196108,-52
5.907889590,-45
5.915583071,-40
5.923276552,-40
5.930970034,-42
5.938663515,-45
5.946356997,-40
5.954050478,-33
5.961743960,-27
5.969437441,-22
5.977130923,-11
5.984824404,11
5.992517885,31
6.000211367,40
6.007904848,36
6.015598330,15
6.023291811,0
6.030985293,-2
6.038678774,0
6.046372256,6
6.054065737,11
6.061759218,0
6.069452700,-31
6.077146181,-15
6.084839663,196
6.092533144,547
6.100226626,760
6.107920107,662
6.115613589,194
6.123307070,-359
6.131000551,-400
6.138694033,-61
6.146387514,31
6.154080996,-40
6.161774477,2
6.169467959,38
6.177161440,18
6.184854136,38
6.192546885,65
6.200239634,61
6.207932383,61
6.215625132,74
6.223317881,81
6.231010630,90
6.238703379,106
6.246396128,119
6.254088877,131
6.261781626,142
6.269474375,162
6.277167124,187
6.284859873,203
6.292552622,210
6.300245371,217
6.307938120,208
6.315630869,190
6.323323618,176
6.331016367,162
6.338709116,131
6.346401865,90
6.354094614,52
6.361787363,15
6.369480112,-29
6.377172861,-79
6.384865610,-119
6.392558359,-149
6.400251108,-158
6.407943857,-151
6.415636606,-147
6.423329355,-147
6.431022104,-147
6.438714853,-140
6.446407602,-126
6.454100351,-113
6.461793100,-110
6.469485849,-113
6.477178598,-113
6.484871347,-113
6.492564096,-113
6.500256845,-110
6.507949594,-115
6.515642344,-122
6.523335093,-122
6.531027842,-124
6.538720591,-126
6.546413340,-126
6.554106089,-131
6.561798838,-131
6.569491587,-124
6.577184336,-122
6.584877085,-117
6.592569834,-104
6.600262583,-101
6.607955332,-110
6.615648081,-117
6.623340830,-110
6.631033579,-108
6.638726328,-110
6.646419077,-117
6.654111826,-117
6.661804575,-113
6.669497324,-108
6.677190073,-85
6.684882822,-65
6.692575571,-70
6.700268320,-81
6.707961069,-99
6.715653818,-119
6.723346567,-122
6.731039316,-113
6.738732065,-113
6.746425179,-117
6.754118294,-117
6.761811409,-124
6.769504524,-147
6.777197639,-72
6.784890755,226
6.792583870,579
6.800276985,705
6.807970100,450
6.815663216,-149
6.823356331,-554
6.831049446,-371
6.838742561,-92
6.846435677,-90
6.854128792,-97
6.861821907,-29
6.869515022,-29
6.877208138,-40
6.884901253,-11
6.892594368,4
6.900287483,11
6.907980598,33
6.915673714,45
6.923366829,47
6.931059944,61
6.938753059,79
6.946446175,90
6.954139290,104
6.961832405,128
6.969525520,147
6.977218636,160
6.984911751,174
6.992604866,178
7.000297981,183
7.007991097,176
7.015684212,156
7.023377327,128
7.031070442,104
7.038763557,76
7.046456673,42
7.054149788,-2
7.061842903,-45
7.069536018,-85
7.077229134,-122
7.084922249,-144
7.092615364,-162
7.100308479,-174
7.108001595,-180
7.115694710,-183
7.123387825,-176
7.131080940,-169
7.138774056,-165
7.146467171,-162
7.154160286,-162
7.161853401,-160
7.169546516,-156
7.177239632,-149
7.184932747,-147
7.192625862,-149
7.200318977,-151
7.208012093,-153
7.215705208,-156
7.223398323,-153
7.231091438,-151
7.238784554,-153
7.246477669,-158
7.254170784,-158
7.261863899,-144
7.269557014,-135
7.277250130,-140
7.284943245,-144
7.292636360,-144
7.300329475,-140
7.308022380,-131
7.315715251,-126
7.323408122,-126
7.331100993,-124
7.338793864,-113
7.346486735,-101
7.354179606,-104
7.361872477,-99
7.369565348,-76
7.377258219,-63
7.384951090,-63
7.392643962,-65
7.400336833,-76
7.408029704,-95
7.415722575,-101
7.423415446,-95
7.431108317,-101
7.438801188,-101
7.446494059,-92
7.454186930,-104
7.461879801,-122
7.469572673,4
7.477265544,346
7.484958415,662
7.492651286,714
7.500344157,402
7.508037028,-190
7.515729899,-518
7.523422770,-303
7.531115641,-83
7.538808512,-122
7.546501383,-126
7.554194255,-58
7.561887126,-56
7.569579997,-65
7.577272868,-36
7.584965739,-15
7.592658610,-9
7.600351481,6
7.608044352,22
7.615737223,45
7.623430094,70
7.631122965,85
7.638815837,99
7.646508708,115
7.654201579,133
7.661894450,160
7.669587321,185
7.677280192,199
7.684973063,201
7.692665934,199
7.700358805,194
7.708051676,174
7.715744548,149
7.723437419,128
7.731130290,90
7.738823161,42
7.746516032,0
7.754208903,-47
7.761901774,-92
7.769594645,-128
7.777287516,-156
7.784980387,-185
7.792673258,-196
7.800366130,-176
7.808059001,-160
7.815751872,-162
7.823444743,-158
7.831137614,-144
7.838830485,-135
7.846523356,-133
7.854216227,-126
7.861909098,-119
7.869601725,-122
7.877294352,-124
7.884986979,-117
7.892679606,-115
7.900372233,-122
7.908064860,-126
7.915757487,-124
7.923450114,-122
7.931142741,-122
7.938835368,-115
7.946527994,-113
7.954220621,-119
7.961913248,-122
7.969605875,-119
7.977298502,-113
7.984991129,-101
7.992683756,-99
8.000376383,-104
8.008069010,-108
8.015761637,-104
8.023454264,-97
8.031146891,-99
8.038839518,-101
8.046532145,-97
8.054224772,-92
8.061917399,-90
8.069610026,-88
8.077302653,-74
8.084995280,-58
8.092687907,-56
8.100380534,-61
8.108073161,-70
8.115765787,-88
8.123458414,-104
8.131151041,-101
8.138843668,-99
8.146536295,-106
8.154228922,-97
8.161921549,-97
8.169614176,-128
8.177306803,-61
8.184999430,239
8.192692057,581
8.200384684,712
8.208077311,540
8.215769938,22
8.223462565,-459
8.231155192,-402
8.238847819,-117
8.246540446,-95
8.254233073,-144
8.261925700,-79
8.269618327,-56
8.277310953,-76
8.285003580,-45
8.292696207,-9
8.300388834,-6
8.308081461,-2
8.315774088,20
8.323466715,36
8.331159342,40
8.338851969,61
8.346544596,92
8.354237223,115
8.361929850,128
8.369622477,151
8.377315104,185
8.385007731,212
8.392700358,221
8.400392985,221
8.408085612,214
8.415778239,199
8.423470866,180
8.431163841,158
8.438856834,122
8.446549827,72
8.454242820,22
8.461935813,-20
8.469628807,-65
8.477321800,-101
8.485014793,-131
8.492707786,-165
8.500400779,-192
8.508093772,-194
8.515786766,-183
8.523479759,-169
8.531172752,-160
8.538865745,-149
8.546558738,-138
8.554251731,-135
8.561944725,-131
8.569637718,-128
8.577330711,-124
8.585023704,-119
8.592716697,-128
8.600409690,-133
8.608102684,-124
8.615795677,-124
8.623488670,-126
8.631181663,-131
8.638874656,-135
8.646567649,-133
8.654260643,-126
8.661953636,-131
8.669646629,-135
8.677339622,-128
8.685032615,-126
8.692725608,-133
8.700418602,-128
8.708111595,-122
8.715804588,-126
8.723497581,-131
8.731190574,-131
8.738883567,-131
8.746576560,-128
8.754269554,-126
8.761962547,-131
8.769655540,-135
8.777348533,-126
8.785041526,-115
8.792734519,-115
8.800427513,-110
8.808120506,-97
8.815813499,-83
8.823506492,-76
8.831199485,-70
8.838892478,-63
8.846585472,-70
8.854278465,-79
8.861971458,-88
8.869664451,-90
8.877357444,-79
8.885050437,-74
8.892743431,-83
8.900436424,-104
8.908129417,-115
8.915822410,20
8.923515403,352
8.931208396,635
8.938901390,690
8.946594383,441
8.954287376,-113
8.961980369,-488
8.969673362,-312
8.977366355,-79
8.985059349,-117
8.992751626,-133
9.000443887,-63
9.008136148,-58
9.015828409,-61
9.023520669,-15
9.031212930,4
9.038905191,0
9.046597452,18
9.054289712,42
9.061981973,54
9.069674234,70
9.077366495,92
9.085058755,108
9.092751016,124
9.100443277,149
9.108135538,169
9.115827798,187
9.123520059,210
9.131212320,221
9.138904581,219
9.146596841,212
9.154289102,199
9.161981363,176
9.169673624,149
9.177365884,110
9.185058145,65
9.192750406,20
9.200442667,-29
9.208134927,-81
9.215827188,-126
9.223519449,-162
9.231211709,-190
9.238903970,-199
9.246596231,-203
9.254288492,-205
9.261980752,-199
9.269673013,-187
9.277365274,-178
9.285057535,-165
9.292749795,-158
9.300442056,-158
9.308134317,-153
9.315826578,-153
9.323518838,-156
9.331211099,-147
9.338903360,-138
9.346595621,-142
9.354287881,-135
9.361980142,-119
9.369672403,-119
9.377364664,-115
9.385056924,-108
9.392749185,-117
9.400441446,-124
9.408133707,-117
9.415825967,-115
9.423518228,-124
9.431210489,-128
9.438902750,-124
9.446595010,-117
9.454287271,-124
9.461979532,-133
9.469671792,-128
9.477364053,-122
9.485056314,-122
9.492748575,-126
9.500440835,-128
9.508133096,-124
9.515825357,-124
9.523517618,-122
9.531209878,-104
9.538902139,-99
9.546594400,-101
9.554287027,-99
9.561979654,-97
9.569672281,-97
9.577364908,-88
9.585057535,-67
9.592750162,-49
9.600442789,-38
9.608135416,-31
9.615828043,-45
9.623520670,-72
9.631213296,-85
9.638905923,-83
9.646598550,-79
9.654291177,-76
9.661983804,-81
9.669676431,-104
9.677369058,-124
9.685061685,-18
9.692754312,280
9.700446939,579
9.708139566,699
9.715832193,542
9.723524820,38
9.731217447,-420
9.738910074,-330
9.746602701,-47
9.754295328,-54
9.761987955,-104
9.769680582,-33
9.777373209,-15
9.785065836,-38
9.792758463,-13
9.800451089,4
9.808143716,-2
9.815836343,9
9.823528970,22
9.831221597,29
9.838914224,45
9.846606851,63
9.854299478,79
9.861992105,110
9.869684732,144
9.877377359,165
9.885069986,183
9.892762613,203
9.900455240,214
9.908147867,214
9.915840494,212
9.923533121,203
9.931225748,174
9.938918375,138
9.946611002,108
9.954303629,72
9.961996255,29
9.969688882,-29
9.977381509,-90
9.985074136,-135
9.992766763,-176
10.000459390,-205
10.008152017,-214
10.015844644,-212
10.023537271,-214
10.031229898,-217
10.038922525,-210
10.046615152,-199
10.054307779,-187
10.062000406,-180
10.069693033,-178
10.077385660,-176
10.085078287,-167
10.092770914,-158
10.100463541,-149
10.108156168,-138
10.115848795,-135
10.123541422,-140
10.131234049,-144
10.138926676,-144
10.146619303,-142
10.154311930,-144
10.162004557,-147
10.169697184,-149
10.177389811,-147
10.185082438,-142
10.192775064,-135
10.200467691,-126
10.208160318,-128
10.215852945,-138
10.223545572,-138
10.231238199,-128
10.238930826,-124
10.246623453,-124
10.254316080,-124
10.262008707,-119
10.269701334,-108
10.277393961,-92
10.285086588,-90
10.292779215,-92
10.300471842,-88
10.308164469,-90
10.315857096,-95
10.323549723,-81
10.331242350,-76
10.338934977,-88
10.346627604,-90
10.354320231,-81
10.362012857,-67
10.369705484,-67
10.377398111,-76
10.385090738,-72
10.392783365,-52
10.400475992,-29
10.408168619,-13
10.415861246,-6
10.423553873,-9
10.431246500,-24
10.438939127,-47
10.446631754,-56
10.454324381,-47
10.462017008,-38
10.469709635,-49
10.477402262,-61
10.485094889,-83
10.492787516,-76
10.500480143,104
10.508172770,434
10.515865397,667
10.523558023,690
10.531250650,404
10.538943277,-162
10.546635904,-456
10.554328531,-214
10.562021158,-24
10.569713785,-108
10.577406412,-108
10.585099039,-36
10.592791666,-47
10.600484293,-49
10.608176920,-20
10.615869547,-22
10.623562174,-24
10.631254801,0
10.638947428,13
10.646640055,18
10.654332682,29
10.662025309,42
10.669717936,61
10.677410354,83
10.685102737,104
10.692795120,122
10.700487502,142
10.708179885,160
10.715872268,171
10.723564651,180
10.731257034,183
10.738949416,165
10.746641799,138
10.754334182,117
10.762026565,97
10.769718948,65
10.777411330,15
10.785103713,-40
10.792796096,-95
10.800488479,-140
10.808180862,-178
10.815873245,-199
10.823565627,-212
10.831258010,-221
10.838950393,-221
10.846642776,-217
10.854335159,-214
10.862027541,-203
10.869719924,-185
10.877412307,-176
10.885104690,-176
10.892797073,-174
10.900489455,-169
10.908181838,-160
10.915874221,-156
10.923566604,-156
10.931258987,-156
10.938951370,-151
10.946643752,-147
10.954336135,-147
10.962028518,-140
10.969720901,-138
10.977413284,-140
10.985105666,-140
10.992798049,-138
11.000490432,-128
11.008182815,-122
11.015875198,-119
11.023567580,-122
11.031259963,-126
11.038952346,-122
11.046644729,-117
11.054337112,-117
11.062029495,-113
11.069721877,-113
11.077414260,-117
11.085106643,-119
11.092799026,-110
11.100491409,-99
11.108183791,-90
11.115876174,-83
11.123568557,-74
11.131260940,-70
11.138953323,-63
11.146645705,-58
11.154338088,-58
11.162030471,-61
11.169722854,-65
11.177415237,-58
11.185107620,-54
11.192800002,-56
11.200492385,-58
11.208184768,-61
11.215877151,-65
11.223569534,-63
11.231261916,-56
11.238954331,-40
11.246646713,-22
11.254339096,-18
11.262031479,-11
11.269723862,-11
11.277416245,-38
11.285108627,-65
11.292801010,-70
11.300493393,-65
11.308185776,-63
11.315878159,-52
11.323570542,-52
11.331262924,-90
11.338955307,-81
11.346647690,124
11.354340073,461
11.362032456,690
11.369724838,687
11.377417221,341
11.385109604,-237
11.392801987,-445
11.400494370,-171
11.408186752,-33
11.415879135,-119
11.423571518,-95
11.431263901,-40
11.438956284,-67
11.446648667,-70
11.454341049,-40
11.462033432,-38
11.469725815,-38
11.477418198,-20
11.485110581,-4
11.492802963,6
11.500495346,22
11.508187729,38
11.515880112,58
11.523572495,81
11.531264877,104
11.538957260,135
11.546649643,158
11.554342026,169
11.562034409,183
11.569726792,190
11.577419174,178
11.585111557,162
11.592803940,140
11.600496323,108
11.608188706,72
11.615881088,31
11.623573471,-22
11.631265854,-76
11.638958237,-119
11.646650620,-162
11.654343002,-203
11.662035385,-226
11.669727768,-228
11.677420151,-223
11.685112534,-226
11.692804917,-223
11.700497299,-208
11.708189682,-192
11.715882065,-185
11.723574448,-178
11.731266831,-174
11.738959213,-162
11.746651596,-144
11.754343979,-140
11.762036362,-140
11.769728745,-138
11.777421127,-133
11.785113510,-128
11.792805893,-133
11.800498520,-135
11.808191147,-126
11.815883774,-119
11.823576401,-119
11.831269028,-117
11.838961655,-110
11.846654282,-104
11.854346909,-88
11.862039536,-72
11.869732163,-65
11.877424789,-65
11.885117416,-61
11.892810043,-58
11.900502670,-58
11.908195297,-58
11.915887924,-65
11.923580551,-67
11.931273178,-67
11.938965805,-65
11.946658432,-63
11.954351059,-70
11.962043686,-76
11.969736313,-83
11.977428940,-79
11.985121567,-67
11.992814194,-65
12.000506821,-70
12.008199448,-74
12.015892075,-76
12.023584702,-72
12.031277329,-63
12.038969956,-63
12.046662582,-67
12.054355209,-70
12.062047836,-72
12.069740463,-74
12.077433090,-70
12.085125717,-67
12.092818344,-76
12.100510971,-81
12.108203598,-63
12.115896225,-42
12.123588852,-36
12.131281479,-38
12.138974106,-42
12.146666733,-72
12.154359360,-106
12.162051987,-106
