Timestamp,Value
1.169334366,-124
1.177027237,-106
1.184720108,-81
1.192412979,-52
1.200105850,-52
1.207798721,-63
1.215491592,-77
1.223184463,-90
1.230877334,-86
1.238570206,-81
1.246263077,-84
1.253955948,-81
1.261648819,-84
1.269341690,34
1.277034561,392
1.284727432,758
1.292420303,585
1.300113174,-138
1.307806045,-513
1.315498916,-258
1.323191788,-106
1.330884659,-186
1.338577530,-168
1.346270401,-120
1.353963272,-140
1.361656143,-152
1.369349014,-127
1.377041885,-122
1.384734756,-127
1.392427627,-113
1.400120498,-118
1.407813370,-120
1.415506241,-113
1.423199112,-113
1.430891983,-106
1.438584854,-106
1.446277725,-108
1.453970596,-99
1.461663467,-93
1.469356338,-74
1.477049209,-61
1.484742081,-56
1.492434952,-47
1.500127823,-40
1.507820694,-20
1.515513565,-2
1.523206436,-2
1.530899307,9
1.538592178,9
1.546285049,0
1.553977920,-6
1.561670791,-29
1.569363663,-59
1.577056534,-81
1.584749405,-108
1.592442276,-131
1.600135147,-156
1.607828018,-168
1.615520889,-170
1.623213760,-170
1.630906631,-161
1.638599502,-161
1.646292373,-168
1.653985245,-163
1.661678116,-156
1.669370987,-143
1.677063858,-138
1.684756729,-140
1.692449843,-131
1.700142958,-133
1.707836073,-133
1.715529188,-122
1.723222303,-113
1.730915419,-111
1.738608534,-115
1.746301649,-111
1.753994764,-106
1.761687880,-113
1.769380995,-106
1.777074110,-108
1.784767225,-113
1.792460341,-106
1.800153456,-108
1.807846571,-113
1.815539686,-106
1.823232802,-99
1.830925917,-88
1.838619032,-90
1.846312147,-102
1.854005262,-102
1.861698378,-102
1.869391493,-95
1.877084608,-93
1.884777723,-99
1.892470839,-95
1.900163954,-97
1.907857069,-90
1.915550184,-79
1.923243300,-86
1.930936415,-86
1.938629530,-84
1.946322645,-74
1.954015761,-68
1.961708876,-72
1.969401991,-52
1.977095106,-45
1.984788221,-61
1.992481337,-63
2.000174452,-56
2.007867567,-34
2.015560682,-4
2.023253798,6
2.030946913,-4
2.038640028,-24
2.046333143,-31
2.054026259,-24
2.061719374,-24
2.069412489,-18
2.077105604,-18
2.084798720,-18
2.092491835,95
2.100184950,442
2.107878065,840
2.115571180,690
2.123264296,-70
2.130957411,-476
2.138650526,-220
2.146343641,-49
2.154036757,-131
2.161729872,-115
2.169422987,-59
2.177116102,-88
2.184809218,-97
2.192502333,-70
2.200195448,-79
2.207888563,-79
2.215581678,-59
2.223274794,-61
2.230967909,-59
2.238661024,-56
2.246354139,-52
2.254047253,-45
2.261740368,-45
2.269433483,-36
2.277126598,-36
2.284819713,-38
2.292512829,-15
2.300205944,4
2.307899059,22
2.315592174,40
2.323285290,52
2.330978405,79
2.338671520,102
2.346364635,111
2.354057751,118
2.361750866,118
2.369443981,122
2.377137096,106
2.384830212,74
2.392523327,45
2.400216442,9
2.407909557,-22
2.415602672,-56
2.423295788,-88
2.430988903,-97
2.438682018,-104
2.446375133,-108
2.454068249,-111
2.461761364,-104
2.469454479,-86
2.477147594,-93
2.484840710,-99
2.492533825,-77
2.500226940,-72
2.507920055,-72
2.515613171,-54
2.523306286,-45
2.530999401,-40
2.538692516,-45
2.546385631,-49
2.554078747,-54
2.561771862,-49
2.569464977,-38
2.577158092,-47
2.584851208,-59
2.592544323,-43
2.600237438,-38
2.607930553,-38
2.615623669,-52
2.623316784,-65
2.631009899,-56
2.638703014,-47
2.646396130,-52
2.654089245,-59
2.661782360,-65
2.669475475,-56
2.677168590,-61
2.684861706,-74
2.692554821,-68
2.700247936,-61
2.707941051,-61
2.715634167,-65
2.723327282,-68
2.731020397,-63
2.738713512,-74
2.746406628,-70
2.754099743,-56
2.761792858,-49
2.769485973,-36
2.777179088,-29
2.784872204,-13
2.792565319,4
2.800258434,-11
2.807951549,-29
2.815644176,-36
2.823336803,-40
2.831029430,-31
2.838722057,-29
2.846414684,-31
2.854107311,18
2.861799938,279
2.869492565,728
2.877185192,817
2.884877819,181
2.892570445,-442
2.900263072,-322
2.907955699,-47
2.915648326,-111
2.923340953,-140
2.931033580,-68
2.938726207,-84
2.946418834,-84
2.954111461,-45
2.961804088,-61
2.969496715,-81
2.977189342,-65
2.984881969,-52
2.992574596,-52
3.000267223,-52
3.007959850,-40
3.015652477,-43
3.023345104,-49
3.031037731,-36
3.038730358,-34
3.046422985,-40
3.054115612,-38
3.061808238,-31
3.069500865,-15
3.077193492,-6
3.084886119,4
3.092578746,27
3.100271373,47
3.107964000,61
3.115656627,61
3.123349254,70
3.131041881,79
3.138734508,45
3.146427135,13
3.154119762,-22
3.161812389,-88
3.169505016,-131
3.177197643,-161
3.184890270,-181
3.192582897,-188
3.200275524,-206
3.207968151,-213
3.215660778,-211
3.223353404,-215
3.231046031,-213
3.238738658,-206
3.246431285,-199
3.254123912,-195
3.261816539,-192
3.269509166,-183
3.277201793,-179
3.284894420,-170
3.292587047,-163
3.300279674,-170
3.307972301,-165
3.315664928,-168
3.323357555,-168
3.331050182,-152
3.338742809,-154
3.346435436,-158
3.354128063,-158
3.361820690,-165
3.369513317,-161
3.377205942,-165
3.384898569,-163
3.392591196,-158
3.400283823,-168
3.407976450,-163
3.415669077,-165
3.423361704,-170
3.431054331,-163
3.438746958,-165
3.446439585,-165
3.454132212,-165
3.461824839,-163
3.469517466,-143
3.477210093,-131
3.484902720,-129
3.492595347,-120
3.500287974,-115
3.507980600,-115
3.515673227,-115
3.523365854,-113
3.531058481,-99
3.538751108,-79
3.546443735,-54
3.554136362,-61
3.561828989,-86
3.569521616,-93
3.577214243,-108
3.584906870,-113
3.592599497,-99
3.600292124,-102
3.607984751,-106
3.615677378,-79
3.623370005,138
3.631062632,597
3.638755259,812
3.646447886,297
3.654140513,-431
3.661833140,-467
3.669525766,-147
3.677218393,-152
3.684911020,-224
3.692603647,-152
3.700296274,-145
3.707988901,-177
3.715681528,-154
3.723374155,-138
3.731066782,-140
3.738759409,-140
3.746452036,-131
3.754144663,-129
3.761837290,-131
3.769529917,-118
3.777222544,-113
3.784915171,-120
3.792607798,-124
3.800300425,-122
3.807993052,-99
3.815685679,-86
3.823378306,-84
3.831070933,-72
3.838763559,-65
3.846456186,-52
3.854148813,-29
3.861841440,-13
3.869534067,2
3.877226694,9
3.884919321,11
3.892611948,2
3.900304575,-15
3.907997202,-29
3.915689829,-65
3.923382456,-113
3.931075083,-149
3.938767919,-190
3.946460790,-215
3.954153661,-220
3.961846532,-224
3.969539403,-224
3.977232274,-229
3.984925146,-222
3.992618017,-211
4.000310888,-204
4.008003759,-177
4.015696630,-156
4.023389501,-158
4.031082372,-158
4.038775243,-149
4.046468114,-143
4.054160985,-145
4.061853856,-145
4.069546728,-136
4.077239599,-140
4.084932470,-145
4.092625341,-138
4.100318212,-145
4.108011083,-143
4.115703954,-147
4.123396825,-154
4.131089696,-147
4.138782567,-149
4.146475439,-149
4.154168310,-140
4.161861181,-138
4.169554052,-136
4.177246923,-138
4.184939794,-138
4.192632665,-136
4.200325536,-145
4.208018407,-136
4.215711278,-140
4.223404149,-152
4.231097021,-145
4.238789892,-140
4.246482763,-136
4.254175634,-129
4.261868505,-129
4.269561376,-129
4.277254247,-136
4.284947118,-133
4.292639989,-127
4.300332860,-131
4.308025731,-129
4.315718603,-131
4.323411474,-129
4.331104345,-111
4.338797216,-97
4.346490087,-77
4.354182958,-65
4.361875829,-81
4.369568700,-93
4.377261571,-102
4.384954442,-102
4.392647314,-97
4.400340185,-99
4.408033056,-99
4.415725927,-79
4.423418798,115
4.431111669,544
4.438804540,790
4.446497411,347
4.454190282,-383
4.461883153,-483
4.469576024,-177
4.477268896,-156
4.484961767,-220
4.492654638,-154
4.500347332,-138
4.508040081,-154
4.515732830,-133
4.523425579,-127
4.531118328,-140
4.538811077,-145
4.546503826,-127
4.554196575,-118
4.561889324,-118
4.569582073,-111
4.577274822,-115
4.584967571,-113
4.592660320,-104
4.600353069,-97
4.608045818,-88
4.615738567,-90
4.623431316,-88
4.631124065,-74
4.638816814,-72
4.646509563,-56
4.654202312,-40
4.661895061,-38
4.669587810,-24
4.677280559,-15
4.684973308,-6
4.692666057,-2
4.700358806,-11
4.708051555,-27
4.715744304,-56
4.723437054,-88
4.731129803,-118
4.738822552,-152
4.746515301,-172
4.754208050,-186
4.761900799,-202
4.769593548,-206
4.777286297,-213
4.784979046,-213
4.792671795,-206
4.800364544,-208
4.808057293,-206
4.815750042,-204
4.823442791,-204
4.831135540,-195
4.838828289,-190
4.846521038,-181
4.854213787,-179
4.861906536,-181
4.869599285,-174
4.877292034,-174
4.884984783,-172
4.892677532,-168
4.900370281,-170
4.908063030,-165
4.915755779,-168
4.923448528,-168
4.931141277,-165
4.938834026,-170
4.946526775,-168
4.954219524,-172
4.961912273,-174
4.969605022,-163
4.977297771,-161
4.984990520,-161
4.992683269,-161
5.000376018,-163
5.008068767,-154
5.015761516,-147
5.023454265,-145
5.031147014,-138
5.038839763,-136
5.046532513,-133
5.054225262,-131
5.061918029,-129
5.069610778,-122
5.077303527,-127
5.084996276,-122
5.092689026,-115
5.100381775,-124
5.108074524,-120
5.115767273,-120
5.123460022,-122
5.131152771,-118
5.138845520,-113
5.146538269,-97
5.154231018,-84
5.161923767,-70
5.169616516,-47
5.177309265,-52
5.185002014,-68
5.192694763,-79
5.200387512,-88
5.208080261,-81
5.215773010,-79
5.223465759,-70
5.231158508,-59
5.238851257,-40
5.246544006,140
5.254236755,544
5.261929504,806
5.269622253,410
5.277315002,-322
5.285007751,-463
5.292700500,-158
5.300393249,-120
5.308085998,-190
5.315778747,-138
5.323471496,-120
5.331164245,-149
5.338856994,-140
5.346549743,-120
5.354242492,-131
5.361935241,-131
5.369627990,-120
5.377320739,-122
5.385013488,-118
5.392706237,-115
5.400398986,-118
5.408091735,-108
5.415784484,-108
5.423477234,-102
5.431169983,-86
5.438862732,-81
5.446555481,-72
5.454248230,-65
5.461940979,-52
5.469633728,-27
5.477326477,-15
5.485019226,-2
5.492711975,9
5.500404724,11
5.508097473,24
5.515790222,31
5.523482971,31
5.531175720,18
5.538868469,-13
5.546561218,-40
5.554253967,-74
5.561946716,-104
5.569639465,-113
5.577332214,-129
5.585024963,-138
5.592717712,-140
5.600410461,-149
5.608103210,-149
5.615795959,-147
5.623489002,-138
5.631181995,-133
5.638874989,-136
5.646567982,-120
5.654260975,-113
5.661953968,-115
5.669646961,-102
5.677339954,-95
5.685032948,-95
5.692725941,-95
5.700418934,-93
5.708111927,-77
5.715804920,-72
5.723497913,-70
5.731190907,-68
5.738883900,-77
5.746576893,-74
5.754269886,-74
5.761962879,-72
5.769655872,-61
5.777348866,-65
5.785041859,-72
5.792734852,-72
5.800427845,-65
5.808120838,-65
5.815813831,-77
5.823506825,-77
5.831199818,-72
5.838892811,-81
5.846585804,-79
5.854278797,-72
5.861971790,-74
5.869664784,-77
5.877357777,-84
5.885050770,-79
5.892743763,-74
5.900436756,-65
5.908129749,-49
5.915822743,-49
5.923515736,-45
5.931208729,-36
5.938901722,-40
5.946594715,-38
5.954287708,-31
5.961980702,-11
5.969673695,18
5.977366688,20
5.985059681,15
5.992752674,4
6.000445667,-9
6.008138661,-2
6.015831654,0
6.023524647,6
6.031217640,11
6.038910633,2
6.046603626,54
6.054296620,304
6.061989613,742
6.069682606,894
6.077375599,301
6.085068592,-385
6.092761585,-336
6.100454579,-34
6.108147572,-49
6.115840565,-102
6.123533558,-34
6.131226551,-24
6.138919544,-49
6.146612537,-29
6.154305531,-22
6.161998524,-27
6.169691517,-18
6.177384510,-20
6.185077553,-20
6.192770546,-20
6.200463540,-15
6.208156533,0
6.215849526,-4
6.223542519,-2
6.231235512,2
6.238928505,-2
6.246621499,13
6.254314492,34
6.262007485,43
6.269700478,61
6.277393471,81
6.285086464,102
6.292779458,122
6.300472451,138
6.308165444,152
6.315858437,156
6.323551430,158
6.331244423,145
6.338937417,108
6.346630410,70
6.354323403,20
6.362016396,-34
6.369709389,-68
6.377402382,-97
6.385095376,-113
6.392788369,-127
6.400481362,-129
6.408174355,-127
6.415867348,-136
6.423560341,-131
6.431253335,-129
6.438946328,-136
6.446639321,-122
6.454332314,-118
6.462025307,-113
6.469718300,-95
6.477411294,-97
6.485104287,-106
6.492797280,-102
6.500490273,-86
6.508183266,-77
6.515876259,-77
6.523569253,-63
6.531262246,-59
6.538955239,-70
6.546648232,-63
6.554341225,-68
6.562034218,-68
6.569727212,-68
6.577420205,-81
6.585113198,-74
6.592806191,-70
6.600499184,-79
6.608192177,-65
6.615885171,-70
6.623578164,-93
6.631271157,-93
6.638964150,-74
6.646657143,-56
6.654350136,-72
6.662043130,-77
6.669736123,-63
6.677429116,-65
6.685122109,-68
6.692815102,-65
6.700508095,-68
6.708201088,-65
6.715894082,-68
6.723587075,-68
6.731280068,-63
6.738973061,-43
6.746665688,-11
6.754358315,-18
6.762050942,-43
6.769743569,-47
6.777436196,-47
6.785128823,-49
6.792821450,-49
6.800514077,-40
6.808206704,-36
6.815899331,-45
6.823591957,113
6.831284584,538
6.838977211,858
6.846669838,501
6.854362465,-263
6.862055092,-463
6.869747719,-161
6.877440346,-99
6.885132973,-165
6.892825600,-115
6.900518227,-97
6.908210854,-127
6.915903481,-124
6.923596108,-106
6.931288735,-111
6.938981362,-111
6.946673989,-102
6.954366616,-104
6.962059243,-97
6.969751870,-90
6.977444497,-99
6.985137123,-84
6.992829750,-70
7.000522377,-84
7.008215004,-81
7.015907631,-68
7.023600258,-56
7.031292885,-59
7.038985512,-54
7.046678139,-18
7.054370766,0
7.062063393,11
7.069756020,38
7.077448647,47
7.085141274,43
7.092833901,40
7.100526528,36
7.108219155,4
7.115911782,-54
7.123604409,-93
7.131297036,-129
7.138989663,-174
7.146682290,-192
7.154374916,-215
7.162067543,-238
7.169760170,-238
7.177452797,-242
7.185145424,-236
7.192838051,-227
7.200530678,-238
7.208223305,-238
7.215915932,-227
7.223608559,-220
7.231301186,-211
7.238993813,-202
7.246686440,-197
7.254379067,-202
7.262071694,-202
7.269764321,-192
7.277456948,-190
7.285149575,-188
7.292842202,-195
7.300534829,-197
7.308227456,-192
7.315920083,-204
7.323612710,-195
7.331305337,-179
7.338997964,-174
7.346690591,-172
7.354383218,-179
7.362075845,-188
7.369768472,-186
7.377461099,-177
7.385153725,-165
7.392846352,-170
7.400538979,-181
7.408231606,-177
7.415924233,-174
7.423616860,-168
7.431309487,-163
7.439002114,-161
7.446694741,-154
7.454387368,-152
7.462079995,-152
7.469772622,-158
7.477465249,-161
7.485157876,-145
7.492850503,-143
7.500543130,-140
7.508235757,-136
7.515928384,-136
7.523621011,-106
7.531313638,-70
7.539006265,-65
7.546698891,-72
7.554391518,-90
7.562084145,-99
7.569776772,-99
7.577469399,-102
7.585162026,-93
7.592854653,-97
7.600547280,-106
7.608239907,-22
7.615932534,297
7.623625161,742
7.631317788,724
7.639010415,11
7.646703042,-529
7.654395669,-354
7.662088296,-131
7.669780923,-195
7.677473550,-197
7.685166177,-129
7.692858804,-147
7.700551431,-161
7.708244058,-133
7.715936684,-140
7.723629311,-143
7.731321938,-133
7.739014565,-138
7.746707192,-138
7.754399819,-133
7.762092446,-131
7.769785073,-133
7.777477700,-129
7.785170327,-118
7.792862954,-127
7.800555581,-127
7.808248208,-106
7.815940835,-104
7.823633462,-97
7.831326089,-84
7.839018716,-68
7.846711343,-49
7.854403970,-38
7.862096597,-15
7.869789642,-2
7.877482635,-6
7.885175628,-4
7.892868621,-13
7.900561615,-43
7.908254608,-90
7.915947601,-138
7.923640594,-163
7.931333587,-183
7.939026580,-206
7.946719574,-215
7.954412567,-224
7.962105560,-217
7.969798553,-211
7.977491546,-217
7.985184539,-215
7.992877533,-213
8.000570526,-204
8.008263519,-186
8.015956512,-183
8.023649505,-177
8.031342498,-168
8.039035492,-161
8.046728485,-149
8.054421478,-140
8.062114471,-133
8.069807464,-133
8.077500457,-143
8.085193451,-140
8.092886444,-149
8.100579437,-156
8.108272430,-149
8.115965423,-152
8.123658416,-154
8.131351410,-154
8.139044403,-158
8.146737396,-163
8.154430389,-163
8.162123382,-154
8.169816375,-154
8.177509369,-161
8.185202362,-149
8.192895355,-147
8.200588348,-147
8.208281341,-133
8.215974334,-131
8.223667328,-129
8.231360321,-129
8.239053314,-127
8.246746307,-120
8.254439300,-127
8.262132293,-129
8.269825287,-124
8.277518280,-127
8.285211273,-127
8.292904266,-129
8.300597259,-122
8.308290252,-111
8.315983246,-104
8.323676239,-88
8.331369232,-74
8.339062225,-65
8.346755218,-70
8.354448211,-93
8.362141205,-99
8.369834198,-97
8.377527191,-97
8.385220184,-90
8.392913177,-93
8.400606170,-90
8.408299163,13
8.415992157,361
8.423685150,787
8.431378123,676
8.439071116,-65
8.446764109,-508
8.454457103,-277
8.462150096,-99
8.469843089,-192
8.477536082,-186
8.485229075,-129
8.492922068,-149
8.500615062,-145
8.508308055,-118
8.516001048,-127
8.523694041,-127
8.531387034,-122
8.539080027,-122
8.546773021,-106
8.554466014,-99
8.562159007,-99
8.569852000,-97
8.577544993,-97
8.585237986,-88
8.592930980,-84
8.600623973,-74
8.608316966,-65
8.616009959,-68
8.623702952,-59
8.631395945,-49
8.639088939,-34
8.646781932,-18
8.654474925,-13
8.662167918,2
8.669860911,15
8.677553904,13
8.685246898,11
8.692939891,-4
8.700632884,-29
8.708325877,-61
8.716018870,-104
8.723711863,-136
8.731404856,-165
8.739097850,-181
8.746790843,-183
8.754483836,-192
8.762176829,-195
8.769869822,-192
8.777562815,-199
8.785255809,-197
8.792948802,-195
8.800641795,-190
8.808334788,-186
8.816027781,-181
8.823720774,-172
8.831413768,-174
8.839106761,-172
8.846799754,-156
8.854492747,-154
8.862185740,-156
8.869878733,-165
8.877571727,-170
8.885264720,-156
8.892957713,-149
8.900650706,-149
8.908343699,-145
8.916036692,-143
8.923729686,-136
8.931422679,-138
8.939115672,-138
8.946808665,-138
8.954501658,-149
8.962194651,-149
8.969887645,-152
8.977580638,-154
8.985273631,-145
8.992966746,-147
9.000659861,-154
9.008352977,-158
9.016046092,-165
9.023739207,-161
9.031432322,-152
9.039125438,-143
9.046818553,-129
9.054511668,-124
9.062204783,-120
9.069897899,-115
9.077591014,-108
9.085284129,-97
9.092977244,-99
9.100670360,-104
9.108363475,-102
9.116056590,-99
9.123749705,-74
9.131442820,-54
9.139135936,-47
9.146829051,-54
9.154522166,-72
9.162215281,-72
9.169908397,-68
9.177601512,-70
9.185294627,-63
9.192987742,-65
9.200680858,-72
9.208373973,2
9.216067088,306
9.223760203,737
9.231453318,728
9.239146434,49
9.246839549,-485
9.254532664,-324
9.262225779,-95
9.269918895,-161
9.277612010,-168
9.285305125,-97
9.292998240,-120
9.300691356,-136
9.308384471,-106
9.316077586,-108
9.323770701,-113
9.331463817,-108
9.339156932,-111
9.346850047,-111
9.354543162,-108
9.362236277,-102
9.369929393,-102
9.377622508,-108
9.385315623,-102
9.393008738,-99
9.400701854,-88
9.408394969,-74
9.416088084,-70
9.423781199,-49
9.431474315,-38
9.439167430,-31
9.446860545,-15
9.454553660,-11
9.462246776,0
9.469939891,6
9.477633006,0
9.485326121,-4
9.493019236,-20
9.500712352,-38
9.508405467,-70
9.516098582,-115
9.523791697,-145
9.531484813,-170
9.539177928,-192
9.546871043,-199
9.554563668,-204
9.562256295,-197
9.569948922,-190
9.577641549,-188
9.585334176,-174
9.593026803,-170
9.600719430,-165
9.608412057,-156
9.616104684,-145
9.623797311,-120
9.631489938,-113
9.639182565,-115
9.646875192,-104
9.654567819,-95
9.662260446,-90
9.669953073,-84
9.677645700,-86
9.685338326,-86
9.693030953,-95
9.700723580,-95
9.708416207,-86
9.716108834,-88
9.723801461,-90
9.731494088,-93
9.739186715,-90
9.746879342,-95
9.754571969,-99
9.762264596,-81
9.769957223,-72
9.777649850,-81
9.785342477,-81
9.793035104,-86
9.800727731,-93
9.808420358,-90
9.816112985,-86
9.823805612,-74
9.831498239,-84
9.839190866,-93
9.846883492,-84
9.854576119,-79
9.862268746,-77
9.869961373,-84
9.877654000,-84
9.885346627,-72
9.893039254,-70
9.900731881,-65
9.908424508,-59
9.916117135,-63
9.923809762,-49
9.931502389,-36
9.939195016,-27
9.946887643,-6
9.954580270,11
9.962272897,13
9.969965524,-6
9.977658151,-22
9.985350778,-27
9.993043405,-29
10.000736032,-13
10.008428659,-6
10.016121285,-24
10.023813912,68
10.031506539,415
10.039199166,849
10.046891793,756
10.054584420,0
10.062277047,-465
10.069969674,-222
10.077662301,-38
10.085354928,-122
10.093047555,-111
10.100740182,-52
10.108432809,-74
10.116125436,-86
10.123818063,-59
10.131510690,-65
10.139203317,-70
10.146895944,-45
10.154588571,-31
10.162281198,-27
10.169973825,-31
10.177666452,-36
10.185359079,-22
10.193051705,-20
10.200744332,-13
10.208436959,-4
10.216129586,-6
10.223822213,4
10.231514840,11
10.239207467,18
10.246900094,38
10.254592721,47
10.262285348,61
10.269977975,81
10.277670602,102
10.285363229,113
10.293055856,111
10.300748483,113
10.308441110,106
10.316133737,77
10.323826364,40
10.331518991,-6
10.339211618,-52
10.346904245,-84
10.354596872,-118
10.362289498,-131
10.369982125,-133
10.377674752,-138
10.385367379,-136
10.393060006,-133
10.400752633,-124
10.408445260,-129
10.416137887,-133
10.423830514,-122
10.431523141,-120
10.439215768,-115
10.446908395,-106
10.454601022,-102
10.462293649,-93
10.469986276,-97
10.477678903,-106
10.485371530,-95
10.493064157,-86
10.500756784,-79
10.508449411,-81
10.516142038,-86
10.523834664,-81
10.531527291,-95
10.539219918,-102
10.546912545,-90
10.554605172,-81
10.562297799,-79
10.569990426,-81
10.577683053,-81
10.585375680,-74
10.593068307,-77
10.600760934,-70
10.608453561,-72
10.616146188,-86
10.623838815,-79
10.631531442,-70
10.639224069,-63
10.646916696,-52
10.654609323,-47
10.662301950,-52
10.669994577,-70
10.677687204,-81
10.685379831,-68
10.693072458,-65
10.700765085,-59
10.708457712,-40
10.716150339,-31
10.723842966,-24
10.731535593,-27
10.739228220,-29
10.746920847,-34
10.754613473,-49
10.762306100,-54
10.769998727,-54
10.777691354,-52
10.785383981,-43
10.793076608,72
10.800769235,465
10.808461862,867
10.816154489,633
10.823847116,-158
10.831539743,-497
10.839232370,-190
10.846924997,-68
10.854617624,-177
10.862310251,-131
10.870002878,-81
10.877695505,-108
10.885388132,-97
10.893080759,-79
10.900773386,-84
10.908466013,-88
10.916158640,-84
10.923851266,-74
10.931543893,-72
10.939236520,-68
10.946929147,-70
10.954621774,-81
10.962314401,-72
10.970007028,-72
10.977699655,-68
10.985392282,-47
10.993084909,-49
11.000777536,-49
11.008470163,-36
11.016162790,-18
11.023855417,6
11.031548044,34
11.039240671,54
11.046933298,65
11.054625925,72
11.062318552,77
11.070011179,68
11.077703806,61
11.085396432,34
11.093089059,-36
11.100781686,-95
11.108474313,-129
11.116166940,-163
11.123859567,-174
11.131552194,-186
11.139244821,-199
11.146937448,-204
11.154630075,-199
11.162322702,-195
11.170015329,-202
11.177707956,-197
11.185400583,-181
11.193093210,-177
11.200785837,-172
11.208478464,-177
11.216171091,-183
11.223863718,-172
11.231556345,-165
11.239248970,-163
11.246941597,-163
11.254634224,-170
11.262326851,-168
11.270019478,-172
11.277712105,-170
11.285404732,-158
11.293097359,-170
11.300789986,-177
11.308482613,-181
11.316175240,-188
11.323867867,-172
11.331560494,-161
11.339253121,-154
11.346945748,-154
11.354638375,-165
11.362331002,-158
11.370023628,-158
11.377716255,-170
11.385408882,-168
11.393101509,-161
11.400794136,-154
11.408486763,-158
11.416179390,-156
11.423872017,-145
11.431564644,-140
11.439257271,-136
11.446949898,-143
11.454642525,-149
11.462335152,-138
11.470027779,-143
11.477720406,-145
11.485413033,-118
11.493105660,-102
11.500798287,-93
11.508490914,-95
11.516183541,-102
11.523876168,-99
11.531568794,-111
11.539261421,-118
11.546954048,-106
11.554646675,-102
11.562339302,-104
11.570031929,-47
11.577724556,254
11.585417183,726
11.593109810,771
11.600802437,95
11.608495064,-501
11.616187691,-363
11.623880318,-115
11.631572945,-192
11.639265572,-217
11.646958199,-149
11.654650826,-165
11.662343453,-177
11.670036080,-152
11.677728707,-147
11.685421334,-161
11.693113961,-168
11.700806587,-154
11.708499214,-138
11.716191841,-131
11.723884468,-133
11.731577095,-140
11.739269722,-131
11.746962349,-124
11.754654976,-118
11.762347603,-104
11.770040230,-118
11.777732857,-120
11.785425484,-93
11.793118111,-86
11.800810738,-74
11.808503365,-49
11.816195992,-31
11.823888619,-22
11.831581246,-22
11.839273873,-13
11.846966500,-13
11.854659127,-29
11.862351754,-45
11.870044381,-88
11.877737007,-140
11.885429634,-172
11.893122261,-202
11.900814888,-222
11.908507515,-224
11.916200142,-220
11.923892769,-220
11.931585396,-231
11.939278023,-229
11.946970650,-224
11.954663277,-224
11.962355904,-206
11.970048531,-199
11.977741158,-197
11.985433785,-188
11.993126412,-188
12.000819039,-183
12.008511666,-174
12.016204293,-168
12.023896920,-163
12.031589547,-170
12.039282174,-168
12.046974800,-161
12.054667427,-163
12.062360054,-161
12.070052681,-158
12.077745308,-156
12.085437935,-147
12.093130562,-145
