Timestamp,Value
109.683329129,-2
109.691021878,-11
109.698714627,-47
109.706407376,-65
109.714100125,-56
109.721792874,-65
109.729485623,-67
109.737178372,-61
109.744871121,-88
109.752563870,-101
109.760256619,-88
109.767949368,-104
109.775642117,-131
109.783334866,-140
109.791027615,-138
109.798720364,-135
109.806413113,-144
109.814105862,-165
109.821798611,-162
109.829491360,-128
109.837184109,-128
109.844876858,-167
109.852569607,-171
109.860262356,-162
109.867955105,-176
109.875647854,-156
109.883340603,-147
109.891033352,-162
109.898726101,-135
109.906418850,-113
109.914111599,-131
109.921804348,-106
109.929497097,-67
109.937189846,-72
109.944882595,-74
109.952575344,-72
109.960268093,-88
109.967960842,-126
109.975653591,-153
109.983346341,-117
109.991039090,-92
109.998731839,-122
110.006424588,-149
110.014117337,-133
110.021810086,36
110.029502835,400
110.037195584,687
110.044888333,606
110.052581082,88
110.060273831,-484
110.067966580,-493
110.075659207,-169
110.083351834,-144
110.091044461,-226
110.098737088,-126
110.106429715,-70
110.114122342,-115
110.121814969,-81
110.129507596,-20
110.137200223,-49
110.144892850,-90
110.152585476,-65
110.160278103,-15
110.167970730,2
110.175663357,13
110.183355984,61
110.191048611,108
110.198741238,108
110.206433865,108
110.214126492,135
110.221819119,147
110.229511746,138
110.237204373,126
110.244897000,122
110.252589627,126
110.260282254,113
110.267974881,95
110.275667508,76
110.283360135,36
110.291052762,-15
110.298745389,-40
110.306438016,-61
110.314130643,-92
110.321823269,-101
110.329515896,-104
110.337208523,-124
110.344901150,-131
110.352593777,-133
110.360286404,-144
110.367979031,-144
110.375671658,-138
110.383364285,-144
110.391056912,-142
110.398749539,-144
110.406442166,-180
110.414134793,-205
110.421827420,-180
110.429520047,-138
110.437212674,-122
110.444905301,-126
110.452597928,-124
110.460290555,-135
110.467983182,-140
110.475675809,-106
110.483368435,-90
110.491061062,-101
110.498753689,-101
110.506446316,-110
110.514138943,-110
110.521831570,-97
110.529524197,-76
110.537216824,-52
110.544909451,-29
110.552602078,-24
110.560294705,-40
110.567987332,-61
110.575679959,-63
110.583372586,-61
110.591065213,-61
110.598757840,-67
110.606450467,-70
110.614143094,-70
110.621835721,-88
110.629528348,-54
110.637221393,174
110.644914386,520
110.652607379,701
110.660300372,527
110.667993366,-13
110.675686359,-466
110.683379352,-371
110.691072345,-95
110.698765338,-72
110.706458331,-81
110.714151325,2
110.721844318,11
110.729537311,-9
110.737230304,27
110.744923297,31
110.752616290,18
110.760309284,40
110.768002277,70
110.775695270,65
110.783388263,61
110.791081256,92
110.798774249,135
110.806467243,156
110.814160236,169
110.821853229,180
110.829546222,187
110.837239215,192
110.844932208,192
110.852625202,180
110.860318195,153
110.868011188,128
110.875704181,110
110.883397174,99
110.891090167,85
110.898783161,52
110.906476154,18
110.914169147,9
110.921862140,0
110.929555133,-20
110.937248126,-33
110.944941120,-42
110.952634113,-61
110.960327106,-72
110.968020099,-72
110.975713092,-67
110.983406085,-61
110.991099079,-58
110.998792072,-72
111.006485065,-92
111.014178058,-99
111.021871051,-101
111.029564044,-106
111.037257038,-110
111.044950031,-113
111.052643024,-119
111.060336017,-119
111.068029010,-110
111.075722003,-101
111.083414997,-101
111.091107990,-101
111.098800983,-101
111.106493976,-95
111.114186969,-79
111.121879962,-61
111.129572956,-45
111.137265949,-31
111.144958942,-33
111.152651935,-49
111.160344928,-65
111.168037921,-67
111.175730914,-58
111.183423908,-47
111.191116901,-40
111.198809528,-45
111.206502155,-54
111.214194782,-81
111.221887409,-97
111.229580036,49
111.237272663,366
111.244965290,617
111.252657917,592
111.260350544,171
111.268043171,-416
111.275735797,-572
111.283428424,-280
111.291121051,-110
111.298813678,-128
111.306506305,-83
111.314198932,-33
111.321891559,-49
111.329584186,-49
111.337276813,-24
111.344969440,-13
111.352662067,-4
111.360354694,6
111.368047321,13
111.375739948,20
111.383432575,33
111.391125202,45
111.398817829,52
111.406510456,83
111.414203083,135
111.421895710,162
111.429588337,165
111.437280964,165
111.444973590,160
111.452666217,142
111.460358844,122
111.468051471,110
111.475744098,95
111.483436725,65
111.491129352,38
111.498821979,9
111.506514606,-31
111.514207233,-70
111.521899860,-97
111.529592487,-122
111.537285114,-142
111.544977741,-156
111.552670368,-194
111.560362995,-255
111.568055622,-269
111.575748249,-269
111.583440876,-309
111.591133503,-323
111.598826130,-298
111.606518756,-309
111.614211383,-325
111.621904010,-291
111.629596637,-253
111.637289264,-242
111.644981891,-233
111.652674518,-212
111.660367145,-196
111.668059772,-199
111.675752399,-183
111.683445026,-133
111.691137653,-101
111.698830280,-101
111.706522907,-99
111.714215534,-90
111.721908161,-72
111.729600788,-42
111.737293415,-31
111.744986042,-42
111.752678669,-54
111.760371503,-74
111.768064374,-88
111.775757245,-85
111.783450117,-79
111.791142988,-74
111.798835859,-83
111.806528730,-133
111.814221601,-171
111.821914472,-24
111.829607343,316
111.837300214,570
111.844993085,595
111.852685956,316
111.860378828,-257
111.868071699,-540
111.875764570,-260
111.883457441,-54
111.891150312,-117
111.898843183,-90
111.906536054,-15
111.914228925,-31
111.921921796,-29
111.929614667,9
111.937307538,13
111.945000410,15
111.952693281,36
111.960386152,49
111.968079023,56
111.975771894,70
111.983464765,90
111.991157636,115
111.998850507,140
112.006543378,169
112.014236249,190
112.021929120,194
112.029621992,187
112.037314863,171
112.045007734,149
112.052700605,131
112.060393476,113
112.068086347,85
112.075779218,56
112.083472089,27
112.091164960,-9
112.098857831,-45
112.106550703,-67
112.114243574,-90
112.121936445,-117
112.129629316,-140
112.137322187,-151
112.145015058,-153
112.152707929,-149
112.160400800,-151
112.168093671,-158
112.175786542,-167
112.183479413,-165
112.191172285,-153
112.198865156,-151
112.206558027,-162
112.214250898,-167
112.221943769,-174
112.229636640,-180
112.237329511,-180
112.245022382,-178
112.252715253,-178
112.260408124,-180
112.268100995,-180
112.275793867,-180
112.283486738,-178
112.291179609,-183
112.298872480,-192
112.306565351,-194
112.314258222,-190
112.321951058,-176
112.329643929,-140
112.337336800,-108
112.345029671,-115
112.352722542,-138
112.360415413,-160
112.368108285,-180
112.375801156,-165
112.383494027,-140
112.391186898,-151
112.398879769,-176
112.406572640,-205
112.414265511,-205
112.421958382,-24
112.429651253,294
112.437344124,509
112.445036995,558
112.452729867,303
112.460422738,-309
112.468115609,-615
